genome_id	genome_name	taxonomy
399550.11	Staphylothermus marinus F1	Staphylothermus, Desulfurococcaceae, Desulfurococcales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
399579.5	Thermogymnomonas acidicola strain JCM 13583	Thermogymnomonas, Thermoplasmatales incertae sedis, Thermoplasmatales, Thermoplasmata, Candidatus Thermoplasmatota, Archaea, cellular organisms
399736.9	Agrococcus jejuensis strain DE0131	Agrococcus, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
400153.4	Rheinheimera tangshanensis strain CGMCC 1.6362	Rheinheimera, Chromatiaceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
401619.11	Candidatus Riesia pediculicola strain BR-HL	Candidatus Riesia, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
402147.3	Persicitalea jodogahamensis strain KCTC 12866	Persicitalea, Spirosomaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
402171.3	Lapillicoccus jejuensis strain DSM 18607	Lapillicoccus, Intrasporangiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
402612.5	Flavobacterium psychrophilum JIP02/86	Flavobacterium, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
402881.8	Parvibaculum lavamentivorans DS-1	Parvibaculum, Parvibaculaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
403833.7	Petrotoga mobilis SJ95	Petrotoga, Petrotogaceae, Petrotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
404380.4	Geobacter bemidjiensis Bem	Citrifermentans, Geobacteraceae, Desulfuromonadales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
40545.1270	Sutterella wadsworthensis strain FDAARGOS_1159 strain Not applicable	Sutterella, Sutterellaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
405555.3	Haloactinospora alba strain DSM 45015	Haloactinospora, Nocardiopsaceae, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
405948.11	Saccharopolyspora erythraea NRRL 2338	Saccharopolyspora, Pseudonocardiaceae, Pseudonocardiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
406327.12	Methanococcus vannielii SB	Methanococcus, Methanococcaceae, Methanococcales, Methanococci, Methanomada group, Euryarchaeota, Archaea, cellular organisms
40754.3	Thioploca ingrica	Thioploca, Thiotrichaceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
410358.15	Methanocorpusculum labreanum Z	Methanocorpusculum, Methanocorpusculaceae, Methanomicrobiales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
411461.4	Dorea formicigenerans ATCC 27755	Dorea, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
411463.4	Eubacterium ventriosum ATCC 27560	Eubacterium, Eubacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
411466.7	Actinomyces odontolyticus ATCC 17982	Schaalia, Actinomycetaceae, Actinomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
411483.3	Faecalibacterium prausnitzii A2-165	Faecalibacterium, Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
412034.4	Celerinatantimonas diazotrophica strain DSM 18577	Celerinatantimonas, Celerinatantimonadaceae, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
412056.6	uncultured Verrucomicrobiae bacterium FRAM_RAS_EGC1617_bin38	Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
412965.8	Candidatus Vesicomyosocius okutanii HA	Candidatus Vesicomyosocius, sulfur-oxidizing symbionts, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
414004.10	Cenarchaeum symbiosum A	Cenarchaeum, Cenarchaeaceae, Cenarchaeales, Thaumarchaeota, TACK group, Archaea, cellular organisms
414046.3	Natronocella acetinitrilica ANL 6-2	Natronocella, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
414684.5	Rhodospirillum centenum SW	Rhodospirillum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
414750.3	Thermoactinomyces sp. CDF	Thermoactinomyces, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
415426.13	Hyperthermus butylicus DSM 5456	Hyperthermus, Pyrodictiaceae, Desulfurococcales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
416213.14	Ferrovum myxofaciens strain S2.4	Ferrovum, Ferrovaceae, Ferrovales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
416591.5	Thermotoga lettingae TMO	Pseudothermotoga, Thermotogaceae, Thermotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
41675.7	Stygiolobus azoricus strain FC6	Stygiolobus, Sulfolobaceae, Sulfolobales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
418701.3	Litoricola lipolytica strain IMCC 1097	Litoricola, Litoricolaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
419665.15	Methanococcus aeolicus Nankai-3	Methanococcus, Methanococcaceae, Methanococcales, Methanococci, Methanomada group, Euryarchaeota, Archaea, cellular organisms
420246.7	Geobacillus thermodenitrificans NG80-2	Geobacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
420247.28	Methanobrevibacter smithii ATCC 35061	Methanobrevibacter, Methanobacteriaceae, Methanobacteriales, Methanobacteria, Methanomada group, Euryarchaeota, Archaea, cellular organisms
42094.4	Ureaplasma diversum strain ATCC 49782	Ureaplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
420998.4	Jannaschia donghaensis strain CECT 7802	Jannaschia, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
42233.3	Spirilliplanes yamanashiensis strain NBRC 15828	Spirilliplanes, Micromonosporaceae, Micromonosporales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
42256.3	Rubrobacter radiotolerans strain RSPS-4	Rubrobacter, Rubrobacteraceae, Rubrobacterales, Rubrobacteria, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
42353.137	Nitrosomonas sp. JAMMSM_AOB_5	Nitrosomonas, Nitrosomonadaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
424488.4	Cerasicoccus arenae strain KCTC 12870	Cerasicoccus, Puniceicoccaceae, Puniceicoccales, Opitutae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
424902.4	Thiohalocapsa marina strain DSM 19078	Thiohalocapsa, Chromatiaceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
425941.89	Prevotella nanceiensis strain SCHI0011.S.12	Prevotella, Prevotellaceae, Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
426355.14	Methylobacterium radiotolerans JCM 2831	Methylobacterium, Methylobacteriaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
427317.9	Sulfolobus islandicus M.14.25	Sulfolobus, Sulfolobaceae, Sulfolobales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
428125.8	Clostridium leptum DSM 753	Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
429009.3	Ammonifex degensii KC4	Ammonifex, Moorella group, Thermoanaerobacteraceae, Thermoanaerobacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
431489.6	Demequina lutea strain DSM 19970	Demequina, Demequinaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
431947.7	Porphyromonas gingivalis ATCC 33277	Porphyromonas, Porphyromonadaceae, Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
43355.3	Crossiella cryophila strain DSM 44230	Crossiella, Pseudonocardiaceae, Pseudonocardiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
433647.12	Cryobacterium mesophilum strain CGMCC 1.10440	Terrimesophilobacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
434131.3	Neorickettsia risticii str. Illinois	Neorickettsia, Anaplasmataceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
436114.4	Sulfurihydrogenibium sp. YO3AOP1	Sulfurihydrogenibium, Hydrogenothermaceae, Aquificales, Aquificae, Aquificae, Bacteria, cellular organisms
436308.17	Nitrosopumilus maritimus SCM1	Nitrosopumilus, Nitrosopumilaceae, Nitrosopumilales, Thaumarchaeota, TACK group, Archaea, cellular organisms
437022.7	Candidatus Berkiella cookevillensis strain CC99	Candidatus Berkiella, Coxiellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
439235.4	Desulfatibacillum alkenivorans AK-01	Desulfatibacillum, Desulfobacteraceae, Desulfobacterales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
439292.5	Bacillus selenitireducens MLS10	Salisediminibacterium, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
441768.5	Acholeplasma laidlawii PG-8A	Acholeplasma, Acholeplasmataceae, Acholeplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
441771.6	Clostridium botulinum A str. Hall	Clostridium, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
443254.7	Marinitoga piezophila KA3	Marinitoga, Petrotogaceae, Petrotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
443610.3	Devosia geojensis strain BD-c194	Devosia, Devosiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
443906.13	Clavibacter michiganensis subsp. michiganensis NCPPB 382	Clavibacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
444157.8	Pyrobaculum neutrophilum V24Sta	Pyrobaculum, Thermoproteaceae, Thermoproteales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
44574.3	Nitrosomonas communis strain Nm2	Nitrosomonas, Nitrosomonadaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
44577.3	Nitrosomonas ureae strain Nm10	Nitrosomonas, Nitrosomonadaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
445932.6	Elusimicrobium minutum Pei191	Elusimicrobium, Elusimicrobiaceae, Elusimicrobiales, Elusimicrobia, Elusimicrobia, Bacteria, cellular organisms
445971.6	Anaerofustis stercorihominis DSM 17244	Anaerofustis, Eubacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
445974.6	Clostridium ramosum DSM 1402	Erysipelatoclostridium, Erysipelotrichaceae, Erysipelotrichales, Erysipelotrichia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
446465.5	Brachybacterium faecium DSM 4810	Brachybacterium, Dermabacteraceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
446470.6	Stackebrandtia nassauensis DSM 44728	Stackebrandtia, Glycomycetaceae, Glycomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
447679.3	Ekhidna lutea strain DSM 19307	Ekhidna, Reichenbachiellaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
449447.4	Microcystis aeruginosa NIES-843	Microcystis, Microcystaceae, Chroococcales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
449520.3	Campylobacter canadensis strain LMG 24001	Campylobacter, Campylobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
450513.3	Symplocastrum torsivum CPER-KK1	Symplocastrum, Microcoleaceae, Oscillatoriales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
45056.6	Legionella adelaidensis strain 1762-AUS-E	Legionella, Legionellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
45068.5	Legionella londiniensis strain ATCC 49505	Legionella, Legionellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
450851.6	Phenylobacterium zucineum HLK1	Phenylobacterium, Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
452471.5	Candidatus Amoebophilus asiaticus 5a2	Candidatus Amoebophilus, Amoebophilaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
452637.7	Opitutus terrae PB90-1	Opitutus, Opitutaceae, Opitutales, Opitutae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
453591.15	Ignicoccus hospitalis KIN4/I	Ignicoccus, Desulfurococcaceae, Desulfurococcales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
45361.3	Mycoplasma conjunctivae strain HRC/581	Mesomycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
454.4	Legionella israelensis strain Bercovier 4	Legionella, Legionellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
454146.3	Roseibacillus ishigakijimensis strain KCTC 12986	Roseibacillus, Verrucomicrobiaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
454194.3	Pyrinomonas methylaliphatogenes K22	Pyrinomonas, Pyrinomonadaceae, Blastocatellales, Blastocatellia, Acidobacteria, Bacteria, cellular organisms
45498.8	Helicobacter cholecystus strain NCTC13205	Helicobacter, Helicobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
455253.7	Methylonatrum kenyense AMT 1	Methylonatrum, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
455361.4	Roseococcus suduntuyensis strain SHET	Roseococcus, Acetobacteraceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
455436.3	Glaciecola sp. HTCC2999	Glaciecola, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
456320.6	Methanococcus voltae A3	Methanococcus, Methanococcaceae, Methanococcales, Methanococci, Methanomada group, Euryarchaeota, Archaea, cellular organisms
456442.19	Methanoregula boonei 6A8	Methanoregula, Methanoregulaceae, Methanomicrobiales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
456481.4	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	Leptospira, Leptospiraceae, Leptospirales, Spirochaetia, Spirochaetes, Bacteria, cellular organisms
45656.4	Desulfonema limicola strain 5ac10	Desulfonema, Desulfobacteraceae, Desulfobacterales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
456827.3	Candidatus Cloacamonas acidaminovorans	Candidatus Cloacimonas, Candidatus Cloacimonetes, FCB group, Bacteria, cellular organisms
457415.3	Synergistes sp. 3_1_syn1	Synergistes, Synergistaceae, Synergistales, Synergistia, Synergistetes, Bacteria, cellular organisms
457570.14	Natranaerobius thermophilus JW/NM-WN-LF	Natranaerobius, Natranaerobiaceae, Natranaerobiales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
458233.11	Macrococcus caseolyticus JCSC5402	Macrococcus, Staphylococcaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
459.19	Legionella sp. strain MCMED-G38	Legionella, Legionellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
46223.5	Thermoflavimicrobium dichotomicum strain DSM 44778	Thermoflavimicrobium, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
46353.3	Agrococcus jenensis strain DSM 9580	Agrococcus, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
465721.9	Steroidobacter denitrificans strain DSM 18526	Steroidobacter, Steroidobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
46610.9	Geobacter sp. strain GAC1	Geobacter, Geobacteraceae, Desulfuromonadales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
467094.3	Ilumatobacter coccineum YM16-304	Ilumatobacter, Ilumatobacteraceae, Acidimicrobiales, Acidimicrobiia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
469378.5	Cryptobacterium curtum DSM 15641	Cryptobacterium, Eggerthellaceae, Eggerthellales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
469381.10	Dethiosulfovibrio peptidovorans DSM 11002	Dethiosulfovibrio, Synergistaceae, Synergistales, Synergistia, Synergistetes, Bacteria, cellular organisms
469383.5	Conexibacter woesei DSM 14684	Conexibacter, Conexibacteraceae, Solirubrobacterales, Thermoleophilia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
469615.3	Fusobacterium gonidiaformans ATCC 25563	Fusobacterium, Fusobacteriaceae, Fusobacteriales, Fusobacteriia, Fusobacteria, Bacteria, cellular organisms
469618.3	Fusobacterium varium ATCC 27725	Fusobacterium, Fusobacteriaceae, Fusobacteriales, Fusobacteriia, Fusobacteria, Bacteria, cellular organisms
469812.4	Candidatus Clavichlamydia salmonicola strain ET	Candidatus Clavichlamydia, Candidatus Clavichlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
471472.4	Chlamydia trachomatis 434/Bu	Chlamydia, Chlamydia/Chlamydophila group, Chlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
471821.5	uncultured Termite group 1 bacterium phylotype Rs-D17	Endomicrobium, Endomicrobiaceae, Endomicrobiales, Endomicrobia, Elusimicrobia, Bacteria, cellular organisms
471852.6	Thermomonospora curvata DSM 43183	Thermomonospora, Thermomonosporaceae, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
471853.5	Beutenbergia cavernae DSM 12333	Beutenbergia, Beutenbergiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
471854.5	Dyadobacter fermentans DSM 18053	Dyadobacter, Spirosomaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
471855.5	Slackia heliotrinireducens DSM 20476	Slackia, Eggerthellaceae, Eggerthellales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
471856.5	Jonesia denitrificans DSM 20603	Jonesia, Jonesiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
472834.3	Candidatus Purcelliella pentastirinorum strain OLIH	Candidatus Purcelliella, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
474960.7	Hydrogenoanaerobacterium saccharovorans strain An564	Hydrogenoanaerobacterium, Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
476102.3	Salirhabdus salicampi Q7268	Salirhabdus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
476281.3	Candidatus Ishikawaella capsulata Mpkobe	Candidatus Ishikawaella, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
477974.6	Candidatus Desulforudis audaxviator MP104C	Candidatus Desulforudis, Peptococcaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
478741.3	Verrucomicrobia bacterium LP2A	Verrucomicrobia, PVC group, Bacteria, cellular organisms
478801.5	Kytococcus sedentarius DSM 20547	Kytococcus, Kytococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
479430.3	Actinospica robiniae DSM 44927	Actinospica, Actinospicaceae, Catenulisporales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
479431.6	Nakamurella multipartita DSM 44233	Nakamurella, Nakamurellaceae, Nakamurellales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
479432.6	Streptosporangium roseum DSM 43021	Streptosporangium, Streptosporangiaceae, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
479433.5	Catenulispora acidiphila DSM 44928	Catenulispora, Catenulisporaceae, Catenulisporales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
479434.6	Sphaerobacter thermophilus DSM 20745	Sphaerobacter, Sphaerobacteraceae, Sphaerobacterineae, Sphaerobacterales, Sphaerobacteridae, Thermomicrobia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
479436.6	Veillonella parvula DSM 2008	Veillonella, Veillonellaceae, Veillonellales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
47994.5	Leptothrix mobilis strain DSM 10617	Leptothrix, Burkholderiales genera incertae sedis, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
48003.7	Mycoplasma pullorum strain B359_6	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
480520.3	Myroides profundi D25	Myroides, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
481448.7	Methylacidiphilum infernorum V4	Methylacidiphilum, Methylacidiphilaceae, Methylacidiphilales, Methylacidiphilae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
483423.4	Estrella lausannensis strain CRIB-30	Estrella, Criblamydiaceae, Parachlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
484019.4	Thermosipho africanus TCF52B	Thermosipho, Fervidobacteriaceae, Thermotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
48467.60	Prosthecobacter debontii TH-08apr19-107	Prosthecobacter, Verrucomicrobiaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
484770.3	Pelosinus sp. UFO1	Pelosinus, Sporomusaceae, Selenomonadales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
485577.3	Aquisalibacillus elongatus strain DSM 18090	Aquisalibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
485915.5	Desulfohalobium retbaense DSM 5692	Desulfohalobium, Desulfohalobiaceae, Desulfovibrionales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
485916.5	Desulfotomaculum acetoxidans DSM 771	Desulfofarcimen, Peptococcaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
485917.6	Pedobacter heparinus DSM 2366	Pedobacter, Sphingobacteriaceae, Sphingobacteriales, Sphingobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
485918.6	Chitinophaga pinensis DSM 2588	Chitinophaga, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
488538.3	Candidatus Puniceispirillum marinum IMCC1322	Candidatus Puniceispirillum, SAR116 cluster, Alphaproteobacteria incertae sedis, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
489910.8	Nosocomiicoccus ampullae strain DSM 19163	Nosocomiicoccus, Staphylococcaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
490188.4	Hydrocarboniphaga daqingensis strain CGMCC 1.7049	Hydrocarboniphaga, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
490899.14	Desulfurococcus kamchatkensis 1221n	Desulfurococcus, Desulfurococcaceae, Desulfurococcales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
491923.4	Parvularcula lutaonensis strain KCTC 22245	Parvularcula, Parvularculaceae, Parvularculales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
495820.6	Spirobacillus cienkowskii strain binning01	Spirobacillus, Silvanigrellales incertae sedis, Silvanigrellales, Oligoflexia, Proteobacteria, Bacteria, cellular organisms
498211.5	Cellvibrio japonicus Ueda107	Cellvibrio, Cellvibrionaceae, Cellvibrionales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
499177.3	Clostridium sticklandii DSM 519	Acetoanaerobium, Peptostreptococcaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
499229.3	Tepidanaerobacter acetatoxydans strain Re1	Tepidanaerobacter, Tepidanaerobacteraceae, Thermosediminibacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
499555.4	Dietzia timorensis strain ID05-A0528	Dietzia, Dietziaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
500635.8	Mitsuokella multacida DSM 20544	Mitsuokella, Selenomonadaceae, Selenomonadales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
502051.3	Bowmanella pacifica strain CGMCC 1.7086	Bowmanella, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
502393.3	Gemella asaccharolytica strain KA00071	Gemella, Bacillales Family XI. Incertae Sedis, Bacillales incertae sedis, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
504728.6	Meiothermus ruber DSM 1279	Meiothermus, Thermaceae, Thermales, Deinococci, Deinococcus-Thermus, Terrabacteria group, Bacteria, cellular organisms
504936.6	Periweissella beninensis LMG 25373	Periweissella, Lactobacillaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
505682.4	Ureaplasma parvum serovar 3 str. ATCC 27815	Ureaplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
508461.6	Neiella marina strain CGMCC 1.10130	Neiella, Alteromonadales genera incertae sedis, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
